fs,fss,nfeatures,features,targets,reliability,oids
-2080431693778951356,-1171006226,4,"{{-1.5235523378721705,-0.6678173444306782,-10.829827620263284,-1.0161294578281923}}",{13.203198386508792},{1},"{16418,16457}"
5372730239182956237,-420405464,17,"{{-1.779409008716249,-11.806862931584517,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-4.727387818712341,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.027363187820156575,-1.3862943611198906,-0.9134981405910861,-10.420568570464626}}",{9.006509131694346},{1},"{16430,16413,16413,16418,16425,16435,16440,16447,16457,16471,16478,16507}"
316739818532851506,-393665866,2,"{{-12.367328027087364,-1.0161294578281923}}",{0},{1},{16418}
4184495773567888797,-756256935,1,{{-10.401106348814837}},{9.263312256742289},{1},{16478}
-5949668645089970217,-2016426487,14,"{{-1.3862943611198906,-0.6228005731438893,-12.367328027087364,-0.9134981405910861,-2.994692088903998,-4.727387818712341,-0.027363187820156575,-4.727387818712341,-4.727387818712341,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.779409008716249}}",{10.05177823894827},{1},"{16418,16425,16435,16435,16440,16457,16464,16471,16478,16507}"
-6387362809141986757,-202286558,1,{{-15.242824734036668}},{0},{1},{16488}
2103229838344518222,-539345523,13,"{{-1.3862943611198906,-0.7191353283247456,-4.639761626644851,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-3.974962778160936,-0.6931471805599453,-2.772588722239781}}",{6.2766434893416445},{1},"{16430,16413,16413,16425,16440,16452,16457,16464,16478,16483,16507}"
-3475685009172437784,-1151275852,10,"{{-9.210340371976182,-0.9134981405910861,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-10.420568570464626,-4.727387818712341,-4.727387818712341,-10.401106348814837,-3.2466960139287666}}",{2.302585092994046},{1},"{16430,16413,16435,16440,16447,16471,16478,16507}"
1693774000992751456,1537665796,22,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-14.959157077216943,0,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.20307550321591045}}",{8.494947582468917},{1},"{16385,16430,16413,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
-6682106289455670140,-27753780,7,"{{-11.932270739692985,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-10.401106348814837}}",{9.701126540404447},{1},"{16430,16413,16413,16440,16478}"
-1944885556475480423,454889523,1,{{-13.272906988144165}},{2.0794415416798357},{1},{16457}
-2787191317670660246,-1986543642,7,"{{-0.5682273363332855,-0.20307550321591045,-0.676173906980733,-2.890371757896165,-1.9459101490553135,-1.791759469228055,-1.252762968495368}}",{7.029087564149662},{1},"{16447,16452,16471,16483,16507}"
7915967579038312663,-1887329916,3,"{{-10.829827620263284,-0.6043176896131222,-1.0161294578281923}}",{16.018088336870694},{1},"{16418,16457,16464,16507}"
6841805925482126349,1365328219,8,"{{-0.6043176896131222,-9.504277838590472,-15.242824734036668,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-10.401106348814837}}",{13.273242425561998},{1},"{16430,16413,16399,16440,16447,16471,16478,16488,16507}"
-6846011022746249658,-653472238,11,"{{-12.367328027087364,-0.7487598523539759,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-3.7826452271286155,-4.727387818712341,-3.0474467446168054,-4.638382279516398,-13.272906988144165}}",{1.3862943611198906},{1},"{16418,16418,16435,16435,16452,16457,16457,16471,16483,16507}"
4184495773567888797,452409680,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16425}
-8754961486292191806,-2049417306,1,{{-3.7826452271286155}},{0.6931471805599453},{1},{16452}
-5323664899700589841,1284698215,13,"{{-0.7191353283247456,-0.8556044967540088,-0.09725901836917965,-12.367328027087364,-4.639761626644851,-0.11202713060292206,-1.4309553723739108,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-2.890371757896165}}",{6.280395838960195},{1},"{16430,16413,16418,16440,16452,16457,16464,16478,16483,16507}"
1025902338300761143,-995122296,7,"{{-0.6043176896131222,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-10.401106348814837}}",{7.144407180321139},{1},"{16430,16413,16440,16447,16478,16507}"
7519382914444524780,18197186,10,"{{-0.8755327071046938,-15.242824734036668,-3.3768950735690333,-4.727387818712341,-4.727387818712341,-9.21954258275344,-10.829827620263284,-9.860952782529203,-11.806862931584517,-5.3267168438752}}",{8.264878262801748},{1},"{16399,16418,16435,16440,16457,16464,16471,16478,16488}"
6225652705960457954,539149795,4,"{{-14.743062444355063,-11.806862931584517,-2.890371757896165,-10.401106348814837}}",{3.7514951721455363},{1},"{16440,16452,16478,16483,16507,16507}"
-6387362809141986757,1566741086,11,"{{-9.210340371976182,-15.242824734036668,-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-2.6737692048765918,0,-9.504277838590472,-1.3862943611198906,-0.6043176896131222,-14.959841313840421}}",{8.651549243915316},{1},"{16430,16413,16413,16406,16399,16440,16478,16488,16507}"
-5323664899700589841,1635300654,9,"{{-0.8556044967540088,-0.09725901836917965,-4.639761626644851,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-2.890371757896165}}",{5.0369526024136295},{1},"{16430,16413,16440,16452,16464,16478,16483,16507}"
5632455736553151255,-880723589,1,{{-4.727387818712341}},{0},{1},{16435}
7519382914444524780,-1774592491,4,"{{-3.3768950735690333,-9.21954258275344,-10.829827620263284,-5.3267168438752}}",{6.410174881966167},{1},"{16399,16418,16457,16464}"
-7971004576533452411,331329508,2,"{{-3.7826452271286155,-2.890371757896165}}",{0},{1},{16452}
-1573023350148659030,83848411,14,"{{-4.727387818712341,-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.1149585546163294,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-0.027363187820156575,-4.727387818712341,-10.420568570464626}}",{9.074291527512907},{1},"{16430,16413,16413,16435,16435,16440,16457,16464,16471,16478}"
7721649514993682563,-1914053766,2,"{{-13.858945455877352,-3.3768950735690333}}",{0.6931471805599453},{1},{16399}
9105500078934324812,257738064,3,"{{-10.401106348814837,-9.860952782529203,-3.3768950735690333}}",{11.673197371802424},{1},"{16399,16440,16471,16478}"
-4608735958739764665,2026746717,4,"{{-10.401106348814837,-0.6043176896131222,-15.242824734036668,-9.727421389904682}}",{13.574046455536203},{1},"{16399,16440,16478,16488,16507}"
1322643491423167220,-641074800,1,{{-13.272906988144165}},{2.3978952727983707},{1},{16457}
-4506995590541967356,-1608864374,3,"{{-1.8626752716686563,-5.580424408531569,-14.743062444355063}}",{0},{1},{16507}
-4506995590541967356,-197483317,5,"{{-1.8626752716686563,-5.580424408531569,-10.401106348814837,-14.743062444355063,-11.113715751024571}}",{2.70805020110221},{1},"{16440,16478,16507}"
3350265702090035455,-2057798634,1,{{-12.963524726190421}},{0},{1},{16385}
1524343667767028728,593973513,11,"{{-1.3862943611198906,-0.6228005731438893,-12.367328027087364,-0.9134981405910861,-4.727387818712341,-0.027363187820156575,-1.9459101490553135,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.252762968495368}}",{10.941075139366463},{1},"{16418,16425,16435,16440,16447,16457,16471,16478,16507}"
-3210595597316270705,-1189638352,11,"{{-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-0.9134981405910861,-10.420568570464626}}",{7.45876269238096},{1},"{16430,16413,16413,16440,16447,16457,16478,16507}"
3549109824785540005,-242453924,19,"{{-3.4196523656796733,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,0,-4.727387818712341,-1.3862943611198906,-3.7425615452004064,-0.5682273363332855,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.20307550321591045}}",{8.285513309079741},{1},"{16430,16413,16413,16399,16418,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
1693774000992751456,-351181572,5,"{{-0.5682273363332855,-12.868292334320397,-10.401106348814837,-11.806862931584517,-0.20307550321591045}}",{3.091042453358316},{1},"{16440,16457,16478,16507}"
-6747521538659772949,-68779515,10,"{{-12.367328027087364,-4.6002870046727695,-0.6678173444306782,-3.7425615452004064,-2.4849066497880004,-2.4849066497880004,-13.272906988144165,-1.0161294578281923,-1.5235523378721705,-1.4643856107083681}}",{5.883322388488279},{1},"{16385,16399,16418,16457,16488,16502}"
-1950505845315524548,-604060314,4,"{{-10.401106348814837,-1.8626752716686563,-6.212606095751519,-5.192918114984501},{-10.401106348814837,-0.3696093159219786,-6.212606095751519,-0.47064421703258064},{-10.401106348814837,-0.9134981405910861,-6.212606095751519,-0.9669795963844312}}","{2.995732273553991,9.085457189829492,7.045776576879511}","{1,1,1}","{16440,16471,16478,16507}"
4486446217020337985,-413661655,1,{{-11.806862931584517}},{0},{1},{16440}
-460740518707800565,354341619,7,"{{-0.6043176896131222,-1.0161294578281923,-1.779409008716249,-1.779409008716249,-3.627765135193404,-10.829827620263284,-7.327459299804411}}",{5.793013608384144},{1},"{16392,16418,16457,16464,16478,16507}"
-7110568913434103698,587128064,6,"{{-1.3400058453019061,-3.0610454327046264,-1.9459101490553135,-10.420568570464626,-10.401106348814837,-1.252762968495368}}",{8.07215530818825},{1},"{16440,16447,16464,16478,16507}"
-3485514449383768787,-613689184,1,{{-13.046917587694706}},{0.6931471805599453},{1},{16471}
7721649514993682563,100553475,2,"{{-9.860952782529203,-11.806862931584517}}",{0},{1},{16440}
5372730239182956237,-1450083873,12,"{{-1.779409008716249,-10.401106348814837,-1.1149585546163294,-4.727387818712341,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-12.367328027087364,-0.027363187820156575,-1.3862943611198906,-10.420568570464626}}",{10.834647192276401},{1},"{16430,16413,16418,16425,16435,16440,16457,16471,16478}"
299267792258938541,-627728510,2,"{{-0.9134981405910861,-14.743062444355063}}",{0},{1},{16507}
4954783290691726040,1979740386,3,"{{-4.600950643843126,-0.004011616277803317,-15.242824734036668}}",{0},{1},{16488}
-1950505845315524548,1027179528,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
7721649514993682563,-1265932226,12,"{{-0.6043176896131222,-5.3267168438752,-8.22130525280142,-1.3862943611198906,-1.3862943611198906,-3.3768950735690333,-9.860952782529203,-15.242824734036668,-0.8755327071046938,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{3.332204510175204},{1},"{16430,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
3199076743843001296,65100960,2,"{{-15.242824734036668,-9.211447651454138},{-15.242824734036668,-2.0079774585096875}}","{0,0}","{1,1}",{16488}
7721649514993682563,1833344144,14,"{{-0.6043176896131222,-5.3267168438752,-1.3862943611198906,-8.22130525280142,-1.3862943611198906,-1.3862943611198906,-3.3768950735690333,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8755327071046938,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{3.332204510175204},{1},"{16430,16413,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
4184495773567888797,992103660,5,"{{-0.7191353283247456,-10.401106348814837,-3.7826452271286155,-11.806862931584517,-2.772588722239781}}",{6.928537818164665},{1},"{16440,16452,16457,16478,16483}"
7721649514993682563,1077902500,1,{{-4.727387818712341}},{0},{1},{16435}
3549109824785540005,1336644941,17,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,0,-1.3862943611198906,-3.7425615452004064,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-15.242824734036668,-1.3862943611198906}}",{2.1972245773362196},{1},"{16430,16413,16413,16406,16399,16435,16440,16464,16478,16488,16502}"
-7678011977838348522,-2040288056,2,"{{-12.40504644753718,-3.582480449704539}}",{0},{1},{16495}
5068614643165729469,-1362917389,1,{{-12.963524726190421}},{0},{1},{16385}
-8754961486292191806,-1954287722,1,{{-8.765770543987257}},{0},{1},{16483}
-2787191317670660246,561896943,13,"{{-0.6228005731438893,-4.727387818712341,-0.5682273363332855,-1.9459101490553135,-0.20307550321591045,-0.676173906980733,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-1.252762968495368,-4.727387818712341,-1.791759469228055}}",{4.276666119016055},{1},"{16418,16435,16435,16447,16452,16457,16471,16471,16483,16507,16507}"
-2787191317670660246,994764582,1,{{-14.743062444355063}},{0},{1},{16507}
-5323664899700589841,-352874723,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
-7110568913434103698,-948064811,9,"{{-1.3862943611198906,-1.5549634809551214,-4.727387818712341,-0.164318121186709,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.779409008716249}}",{4.605170185988092},{1},"{16425,16435,16440,16457,16471,16478,16507}"
1524343667767028728,-499767307,6,"{{-0.9134981405910861,-4.727387818712341,-0.027363187820156575,-10.420568570464626,-10.401106348814837,-4.727387818712341}}",{8.891649112650057},{1},"{16435,16440,16471,16478,16507}"
5372730239182956237,-578276394,15,"{{-1.779409008716249,-10.401106348814837,-1.1149585546163294,-4.727387818712341,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.027363187820156575,-1.3862943611198906,-0.9134981405910861,-10.420568570464626}}",{9.046526486737967},{1},"{16430,16413,16413,16418,16425,16435,16440,16457,16471,16478,16507}"
-6682106289455670140,-429507795,5,"{{-11.932270739692985,-1.3862943611198906,-1.3862943611198906,-9.860952782529203,-10.401106348814837}}",{9.701126540404447},{1},"{16430,16413,16440,16478}"
-310926232940389306,-901308712,5,"{{-9.210340371976182,-10.401106348814837,-1.3862943611198906,-9.727421389904682,-0.6043176896131222}}",{7.7702232041587855},{1},"{16430,16413,16440,16478,16507}"
-6387362809141986757,1463024519,7,"{{-9.210340371976182,-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-9.504277838590472,-1.3862943611198906,-11.44586643668829}}",{8.763428073953845},{1},"{16430,16413,16413,16440,16478}"
-1723239386245354632,-1139581584,7,"{{-2.7653821929596063,-0.7191353283247456,-12.367328027087364,-0.11202713060292206,-1.3862943611198906,-1.3862943611198906,-1.4309553723739108}}",{7.462789157412448},{1},"{16430,16413,16418,16457,16464,16483}"
-4983731566966487840,1304269481,10,"{{-6.214608050924742,-10.401106348814837,-4.727387818712341,-1.8626752716686563,-9.319827910797311,-4.727387818712341,-10.197425019150417,-4.727387818712341,-3.3768950735690333,-4.727387818712341}}",{1.791759469228055},{1},"{16399,16435,16435,16440,16464,16471,16478,16507}"
2434959201386717317,-162093305,0,,{0},{1},"{16418,16425,16435,16435,16447,16457,16464,16471,16507}"
-310926232940389306,-1640245045,4,"{{-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-9.727421389904682}}",{13.393292397874728},{1},"{16430,16413,16399,16440,16478}"
1025902338300761143,1710422639,1,{{-9.210340371976182}},{0.6931471805599453},{1},{16413}
2494719406442254794,-948842338,0,,{1.3862943611198906},{1},{16425}
-2216088972165640435,10320597,1,{{-2.4849066497880004}},{0},{1},{16502}
-1573023350148659030,570618187,5,"{{-10.401106348814837,-1.9459101490553135,-1.252762968495368,-0.6043176896131222,-10.420568570464626}}",{8.070906088787819},{1},"{16430,16440,16447,16478,16507}"
-321921298358758659,-805474121,5,"{{-4.727387818712341,-0.3696093159219786,-4.727387818712341,-11.806862931584517,-7.327459299804411}}",{8.751474487140904},{1},"{16392,16435,16440,16464,16478,16507}"
-6651533820180303979,231166933,0,,{0},{1},"{16406,16399,16418,16425,16457,16502,16507}"
274192810335693858,-717155334,8,"{{-1.8626752716686563,-1.9459101490553135,-4.727387818712341,-0.027363187820156575,-10.401106348814837,-4.727387818712341,-1.9459101490553135,-10.420568570464626}}",{7.044905117129371},{1},"{16435,16440,16447,16471,16478,16507}"
5068614643165729469,-656791442,10,"{{-1.4643856107083681,0,-3.1682398607308766,-3.7425615452004064,-12.367328027087364,-14.959841313840421,-4.727387818712341,-1.0161294578281923,-4.727387818712341,-3.4196523656796733}}",{8.321907968230423},{1},"{16385,16406,16399,16418,16435,16457,16464,16488}"
9105500078934324812,1578341480,2,"{{-3.3768950735690333,-13.858945455877352}}",{0},{1},{16399}
-3210595597316270705,1127425896,3,"{{-1.779409008716249,-1.1149585546163294,-13.272906988144165}}",{0},{1},{16457}
816913887554954199,-1031962735,4,"{{-0.977827684121602,-11.806862931584517,-10.401106348814837,-1.0939649936076234}}",{11.504479901386699},{1},"{16399,16440,16478,16507}"
-2924466581088026648,-1753346581,6,"{{-0.02913556429686999,-1.167407949203554,-3.2466960139287666,-4.727387818712341,-14.743062444355063,-4.727387818712341}}",{8.72453251118548},{1},"{16435,16471,16507}"
5372730239182956237,1229814003,13,"{{-4.727387818712341,-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.1149585546163294,-4.727387818712341,-0.6228005731438893,-4.727387818712341,-12.367328027087364,-0.027363187820156575,-1.3862943611198906,-4.727387818712341,-10.420568570464626}}",{11.093599740798876},{1},"{16418,16425,16435,16435,16440,16457,16464,16471,16478}"
3549109824785540005,-1759899077,10,"{{-3.4196523656796733,0,-1.3862943611198906,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-1.3862943611198906}}",{5.8888779583328805},{1},"{16430,16413,16413,16418,16440,16457,16464,16478}"
2399599952233934428,-2018376662,8,"{{-4.727387818712341,-4.727387818712341,-15.242824734036668,-3.3768950735690333,-9.21954258275344,-10.829827620263284,-9.860952782529203,-11.806862931584517}}",{7.293697720601438},{1},"{16399,16418,16435,16440,16457,16471,16478,16488,16507}"
316739818532851506,-1230971347,1,{{-14.959841313840421}},{0},{1},{16406}
-3475685009172437784,702378938,2,"{{-13.046917587694706,-3.2466960139287666}}",{0},{1},{16471}
-1573023350148659030,1127425896,3,"{{-1.779409008716249,-1.1149585546163294,-13.272906988144165}}",{0.6412517027459692},{1},{16457}
-5949668645089970217,1101990021,11,"{{-1.3862943611198906,-0.6228005731438893,-12.367328027087364,-0.9134981405910861,-4.727387818712341,-0.027363187820156575,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.779409008716249}}",{10.145884560772224},{1},"{16418,16425,16435,16440,16457,16471,16478,16507}"
7721649514993682563,1314594160,8,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{9.697876897764221},{1},"{16430,16413,16413,16435,16440,16471,16478}"
-3475685009172437784,-1226794738,3,"{{-0.9134981405910861,-10.420568570464626,-10.401106348814837}}",{6.131226489483141},{1},"{16430,16440,16478,16507}"
-2202723705874175045,-1019236826,11,"{{-9.210340371976182,-15.242824734036668,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-8.517243192666278,-1.3862943611198906,-0.09933504492467592,-14.959841313840421,-0.00010000500033334732}}",{7.1808311990445555},{1},"{16430,16413,16413,16406,16399,16447,16478,16488,16507}"
7519382914444524780,-46065888,8,"{{-4.727387818712341,-4.727387818712341,-3.3768950735690333,-4.727387818712341,-4.727387818712341,-9.21954258275344,-10.829827620263284,-5.3267168438752}}",{10.973254451090401},{1},"{16399,16418,16435,16435,16457,16464,16471,16478}"
-460740518707800565,1992218877,1,{{-1.3862943611198906}},{0},{1},{16425}
1168076528610430802,1813430931,6,"{{-4.727387818712341,-4.727387818712341,-4.727387818712341,-13.421669132350415,-4.388984109633438,-4.727387818712341}}",{11.53777416293962},{1},"{16435,16435,16464,16471}"
7221379846823333251,-1132878143,8,"{{-10.829827620263284,-3.7425615452004064,-2.4849066497880004,-2.3978952727983707,-15.242824734036668,-13.857084282571142,-1.0161294578281923,-1.4643856107083681}}",{12.15195431184257},{1},"{16399,16418,16457,16488,16502}"
-1573023350148659030,1902696900,18,"{{-4.727387818712341,-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.2876820724517809,-0.027363187820156575,-1.3862943611198906,-4.727387818712341,-0.6043176896131222,-10.420568570464626}}",{9.637240760804412},{1},"{16430,16413,16413,16418,16425,16435,16440,16447,16457,16464,16471,16478,16507}"
3199076743843001296,-297729055,4,"{{-15.242824734036668,-9.211447651454138,-11.806862931584517,-10.401106348814837},{-15.242824734036668,-2.0079774585096875,-11.806862931584517,-10.401106348814837}}","{9.353401214816834,13.922677441157468}","{1,1}","{16399,16440,16457,16478,16488}"
-298514962653462987,-491310591,1,{{-13.858945455877352}},{4.343805421853684},{1},{16399}
-7110568913434103698,-1603251043,9,"{{-1.3862943611198906,-1.3400058453019061,-0.164318121186709,-1.9459101490553135,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249,-1.252762968495368}}",{9.431962766918454},{1},"{16425,16440,16447,16457,16471,16478,16507}"
-6571914703387389993,-1193529800,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
1693774000992751456,-600931090,15,"{{-3.4196523656796733,-3.1682398607308766,-1.4643856107083681,-14.959157077216943,0,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-10.401106348814837,-11.806862931584517,-14.959841313840421,-12.367328027087364,-1.0161294578281923,-15.242824734036668,-0.20307550321591045}}",{2.302585092994046},{1},"{16430,16406,16399,16418,16440,16457,16464,16478,16488,16507}"
-180252288200201541,1321269056,9,"{{-12.367328027087364,-3.1682398607308766,-3.7425615452004064,-2.4849066497880004,-14.959841313840421,-2.4849066497880004,-13.272906988144165,-1.0161294578281923,-1.4643856107083681}}",{9.005036738790304},{1},"{16385,16406,16399,16418,16457,16488,16502}"
-5949668645089970217,-191005464,10,"{{-0.6228005731438893,-12.367328027087364,-0.9134981405910861,-2.994692088903998,-4.727387818712341,-4.727387818712341,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249}}",{10.073778699946109},{1},"{16418,16435,16440,16457,16464,16478,16507}"
146477119612211947,-938367761,6,"{{-13.046917587694706,-4.727387818712341,-4.727387818712341,-6.295777548893901,-9.21954258275344,-10.829827620263284}}",{4.897839799950911},{1},"{16418,16435,16457,16471}"
-1573023350148659030,1925290349,2,"{{-13.046917587694706,-0.027363187820156575}}",{1.0986122886681098},{1},{16471}
7221379846823333251,-576131748,6,"{{-3.7425615452004064,-2.4849066497880004,-2.3978952727983707,-15.242824734036668,-13.857084282571142,-1.4643856107083681}}",{13.068354821079899},{1},"{16399,16457,16488,16502}"
-7994933085961275538,564933843,6,"{{-14.743062444355063,-0.6043176896131222,-1.9459101490553135,-10.420568570464626,-10.401106348814837,-1.9459101490553135}}",{5.993961427306569},{1},"{16440,16447,16478,16507}"
-2202723705874175045,1221518831,0,,{0},{1},"{16430,16413,16413,16406,16399,16440,16447,16478,16488,16507}"
-460740518707800565,-802652182,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-4074774145614403639,1347694150,7,"{{-4.727387818712341,-0.20307550321591045,-4.727387818712341,-1.3862943611198906,-0.8246229357117946,-1.3862943611198906,-0.6678600329309736}}",{1.0986122886681098},{1},"{16425,16435,16457,16471,16507}"
1025902338300761143,1184046570,12,"{{-0.6043176896131222,-9.504277838590472,-15.242824734036668,-1.9459101490553135,-2.6737692048765918,-1.9459101490553135,0,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.401106348814837,-1.9590502892399166}}",{7.982416346827733},{1},"{16406,16399,16435,16440,16447,16471,16478,16488,16507}"
-7971004576533452411,-1752675231,2,"{{-10.401106348814837,-11.806862931584517}}",{9.263312256742289},{1},"{16440,16478}"
-5323664899700589841,821880785,12,"{{-1.3862943611198906,-0.7191353283247456,-0.8556044967540088,-0.09725901836917965,-4.639761626644851,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-0.6931471805599453}}",{7.00850518208228},{1},"{16430,16413,16413,16425,16440,16457,16464,16478,16483,16507}"
99813637196177449,184019985,1,{{-12.963524726190421}},{0.6931471805599453},{1},{16385}
4486446217020337985,1018986825,4,"{{-13.421669132350415,0,-3.4819312730925707,-7.327459299804411}}",{0},{1},{16464}
4184495773567888797,-2032166657,4,"{{-0.5682273363332855,-10.401106348814837,-0.20307550321591045,-11.806862931584517}}",{3.970291913552122},{1},"{16440,16478,16483,16507}"
9105500078934324812,-735829567,8,"{{-0.8755327071046938,-10.401106348814837,-4.727387818712341,-9.860952782529203,-15.242824734036668,-4.388984109633438,-3.3768950735690333,-4.727387818712341}}",{10.275568216624709},{1},"{16399,16435,16440,16464,16471,16478,16488,16507}"
-2216088972165640435,1964291518,11,"{{-1.5235523378721705,-1.025400360113085,-2.4849066497880004,-10.829827620263284,-14.959841313840421,-1.779409008716249,-9.319827910797311,-0.3430127066731566,-3.937340792780059,-1.0161294578281923,-2.4849066497880004}}",{3.1780538303479458},{1},"{16406,16399,16418,16457,16502,16507}"
1693774000992751456,759540878,15,"{{-2.4849066497880004,-2.4849066497880004,-14.959157077216943,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-1.3862943611198906,-10.401106348814837,-12.963524726190421,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906,-0.20307550321591045}}",{4.189654742026425},{1},"{16385,16430,16413,16413,16406,16399,16440,16457,16478,16502,16507}"
9105500078934324812,-700292932,8,"{{-10.401106348814837,-4.727387818712341,-4.727387818712341,-9.860952782529203,-4.727387818712341,-4.388984109633438,-3.3768950735690333,-4.727387818712341}}",{10.666627104916108},{1},"{16399,16435,16435,16440,16464,16471,16478,16507}"
-6571914703387389993,699966637,2,"{{-3.7812871628407643,-13.858945455877352}}",{3.521235035593266},{1},{16399}
-5845388691995996195,1578341480,2,"{{-3.3768950735690333,-13.858945455877352}}",{0},{1},{16399}
7519382914444524780,-280580803,2,"{{-9.860952782529203,-11.806862931584517}}",{0},{1},{16440}
-6846011022746249658,-1719011804,8,"{{-4.727387818712341,-4.727387818712341,-2.890371757896165,-3.7826452271286155,-4.727387818712341,-14.743062444355063,-3.0474467446168054,-13.046917587694706}}",{3.2188758248682006},{1},"{16435,16435,16452,16471,16483,16507}"
1693774000992751456,-481700673,1,{{-13.272906988144165}},{3.091042453358316},{1},{16457}
-7994933085961275538,702423987,1,{{-13.272906988144165}},{0.15920549551898064},{1},{16457}
-460740518707800565,-413661655,1,{{-11.806862931584517}},{0},{1},{16440}
-3475685009172437784,17268509,3,"{{-2.6737692048765918,0,-14.959841313840421}}",{0},{1},{16406}
-7971004576533452411,-202317797,3,"{{-14.743062444355063,-0.09725901836917965,-0.20307550321591045}}",{0},{1},{16507}
3199076743843001296,-342957208,1,{{-14.743062444355063}},{0},{1},{16507}
