queryid,execution_time_with_aqo,execution_time_without_aqo,planning_time_with_aqo,planning_time_without_aqo,cardinality_error_with_aqo,cardinality_error_without_aqo,executions_with_aqo,executions_without_aqo
-1573023350148659030,"{1.7136685759999999,0.681807602,0.204167442,0.754147611,1.871304683,0.437583537,0.234820213,1.9039801490000001,0.422035448,0.444072515,0.822111551,0.561815128,0.54431589,0.920142277,0.233054233,0.239505465,0.487347137,0.192163506}","{1.501240055,0.478499782,4.393125239}","{3.752645845,3.799149531,3.527454124,3.745789725,3.570856359,3.556704521,3.752053781,3.807824787,3.666207567,3.709748473,3.810503069,3.774787148,3.629094882,3.741402836,3.700268173,3.71264629,3.8430442,3.695441249}","{0.285353334,0.304957244,0.361053549}","{3.4798548890703622,1.5408389513866227,0.36078680871352947,1.1754812677229225,1.77102737071763,0.7922139818050307,1.3092494814160918,2.519030722218513,1.087884460790472,1.2305138647278777,1.0194312743241372,1.2195969235197681,1.0043183658669752,0.389683804014981,0.7006872367195044,0.9859646674423144,0.703477217780304,0.03817107681010009}","{3.481288426265476,2.8121258669089406,3.6483200728126466}",18,3
-6387362809141986757,"{0.847790046,0.561795414,0.518304221,1.029764718,0.603390575,2.055849579,0.580044855,0.576269806,1.155732846,1.378670165,1.543194959,2.6648923,4.961603113,0.459223644,0.533876795,0.461283238,0.486306194,0.516752406}","{0.837992182,0.993807011,0.786108378}","{0.145429606,0.115191831,0.113097043,0.138899125,0.140754675,0.121638571,0.128465352,0.126646305,0.135310599,0.12029482,0.139768773,0.146015613,0.166202222,0.132905411,0.130981016,0.114291561,0.115125986,0.137998141}","{0.057075423,0.055630425,0.060410843}","{2.3966708850009675,1.8021659088961461,1.163522202073362,1.384111089679557,1.145418165106652,1.2022102130085006,1.0222699879914063,0.7378663121227199,1.3008204302780373,1.1601724527214845,0.9088460595339071,0.9488663594004589,0.6965898830752473,0.014722050959806408,0.018544010833012835,0.013635436375553948,0.01292519465268664,0.0173633069055919}","{2.389855804479568,2.388344958804471,2.388344958804471}",18,3
2434959201386717317,"{6.977422583,2.964990305,3.783618415,3.967777689,4.644153843,2.091019342,2.060776259,2.076332515,2.086479995,2.271383961,2.391546514,2.303524245,2.3757496,2.402802294,2.518010149,2.4628639359999998,2.361091891,2.446138572}","{7.241237254,7.53017896,6.7770132610000005}","{0.070721535,0.073702872,0.071940257,0.075958502,0.072845688,0.070017202,0.076621228,0.074704615,0.07604717,0.085356356,0.069044433,0.086272097,0.07314214,0.075752081,0.074920389,0.075463961,0.074547785,0.07001005}","{0.036360601,0.05135099,0.038041985}","{2.7077483234980777,1.2404995726854509,1.3161426502088154,0.7167284965333697,0.833368152596355,0.03757554095121098,0.03386994117959032,0.03042029760524274,0.0287808064640932,0.08537495628051577,0.029799171605314867,0.018272988674723246,0.04003889223761552,0.016823611831060646,0.015415067982725827,0.026226223406207616,0.014045119273320106,0.02453114582242355}","{2.677310180233487,2.68381344796916,2.6844992358145063}",18,3
8031722090065659855,"{0.41067841,0.438552865,0.460981101,0.460853777,0.482849609,0.397599547,0.466287001,0.394816412,0.479167015,0.473509509,0.48142591,0.450937551,0.407949157,0.636215197,0.445161615,0.39664512,0.452128684,0.53789977}","{0.390744566,0.411428674,0.371075569}","{0.032270015,0.017140644,0.015665293,0.014674021,0.015970754,0.012987449,0.017421075,0.013471246,0.014944142,0.014898617,0.014770685,0.01507289,0.013037108,0.024037699,0.013228912,0.013520893,0.0154322,0.013675606}","{0.009560023,0.009180055,0.008995833}","{0.40658286714606584,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251,0.013353139262452251}","{0.40651339857779795,0.40929173950219633,0.40899636624991037}",18,3
-2080431693778951356,"{4.781431366,3.819362398,0.336322872,0.335195999,0.33619724,0.331781532,0.333477623,0.332499236,0.335537021,0.324409427,0.322678649,0.326509335,0.328022083,0.327921546,0.309961014,0.307625653,0.337725042,0.328237635}","{4.690634839,5.703671864,4.677270064}","{0.207821613,0.208647138,0.222534216,0.286016903,0.212934071,0.227428282,0.230019915,0.233964943,0.205375227,0.202958169,0.214861088,0.215944173,0.206431741,0.220087198,0.20671507,0.234809044,0.206822186,0.211754052}","{0.083670424,0.101920757,0.075854549}","{1.7356290958480864,1.3744292856494795,1.3813473515132384,0.2994280630558406,0.5856793078867617,0.5986191127874044,0.3615765783506323,0.342696343919552,0.27672836119603356,0,0,0,0,0,0,0,0,0}","{1.7371945768468005,2.245710051129562,1.7357037573247616}",18,3
3549109824785540005,"{0.206142331,1.877178388,7.659286728,1.000495171,3.115858811,0.385930845,0.63190908,2.590499043,0.881795157,3.298563107,5.116712589,0.891965966,26.552444619,1.8945456790000001,0.33184592,3.484685922,3.9326574450000003,0.236652012}","{0.193246948,0.611806211,0.48896964}","{4.965782107,5.241104991,5.208208403,5.379145811,5.230800126,5.337790449,5.133189921,5.577612553,4.957130964,5.301184907,4.9151261,5.348395239,5.274172024,5.075543696,5.042217643,5.448020846,5.431836098,5.252620759}","{0.337468498,0.384408842,0.352342125}","{1.7763206694034679,1.8898080663281502,3.036238297668509,1.6683384890669783,2.030173128960901,1.5733892802654688,1.5560012014463975,1.926192039850299,2.0704938574443026,1.9273778745968002,2.5520244853790204,1.320219695748842,2.4802438088984013,1.7727045424626318,0.8855319929428928,1.5033463842391757,2.0961295125083144,0.6645559929881762}","{1.7759578049345437,2.3631557168312183,2.7482541917793615}",18,3
-8754961486292191806,"{0.107994355,0.09872728,0.071887812,0.075045797,0.581066678,0.0785785,0.069174588,0.066249729,0.07233683,0.063384594,0.085366088,0.069584858,0.077662483,0.072524342,0.071559272,0.070259988,0.068229106,0.070909916}","{0.13086174,0.320456326,0.104301845}","{0.058713393,0.062489761,0.064895952,0.084920793,0.073342681,0.068905088,0.084970603,0.07905277,0.081933119,0.058427725,0.068965639,0.073035893,0.064447051,0.074773623,0.061877537,0.066184515,0.058157624,0.062161731}","{0.031945007,0.036012989,0.028569912}","{2.0266489526304428,0.5523765646701279,0.45636874489618695,0.8614781771536887,0.09927612452138301,0.18232788759441482,0.022525839339342466,0.022525839339342466,0.022525839339342466,0.022525839339342466,0.022525839339342466,0.022525839339342466,0.010128975377441927,0.010128975377441927,0.010128975377441927,0.010128975377441927,0.010128975377441927,0.010128975377441927}","{2.0280065884728677,2.027623811666074,2.027623811666074}",18,3
-180252288200201541,"{0.474832689,0.477046585,0.476274511,0.60830425,0.482220651,0.477252667,0.481933907,0.478738888,0.47514365,0.500315908,0.536900211,0.481144834,0.480932297,0.478467673,0.487184495,0.489916507,0.552005556,0.479360062}","{0.472583869,0.537747322,0.476872283}","{0.065597986,0.070503044,0.071814355,0.069366452,0.0719963,0.06882065,0.072305969,0.073650016,0.064463838,0.066960672,0.072876363,0.069300869,0.064751844,0.064899154,0.066764074,0.066071368,0.065758245,0.064161662}","{0.029920684,0.026954916,0.026705567}","{1.1359020888551956,0.2745883247422776,0.012440763369354353,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0,0,0,0,0,0,0,0,0}","{1.117338892049585,0.984190958923599,0.9924955083885985}",18,3
-6846011022746249658,"{0.048891251,0.052313423,0.066992004,0.325535021,0.056198161,0.05611266,0.046754307,0.055311388,0.052025447,0.052319947,0.052431414,0.055284106,0.042357655,0.045949757,0.049763836,0.047823733,0.052982126,0.051599786}","{0.039167514,0.059084625,0.053660446}","{3.207416833,2.823453384,3.024693172,3.134331439,3.075319672,2.824769406,2.9104369930000002,3.015167344,2.877812869,3.026935692,3.105357188,3.186401111,2.860532949,3.034373758,2.855291479,2.860987808,2.93024647,2.811813428}","{0.256171604,0.255262932,0.291203291}","{0.30909983273093755,0.35563804746276073,0.4773220396431697,0.7375819969103778,0.25419121167570236,0.37077072126182137,0.5339531276243293,0.3427794426128247,0.10175281624937516,0.08462656878444405,0.005524895660422869,0.005524895660422869,0.005524895660422869,0.005524895660422869,0.005524895660422869,0.005524895660422869,0.005524895660422869,0.005524895660422869}","{0.31638984779299556,0.5246292853691278,0.55034702522361}",18,3
-5323664899700589841,"{0.091582484,0.092475158,0.073845437,0.212109963,0.13953194,0.149245873,0.462435409,0.159913623,0.181365708,0.091983309,0.267970551,0.529994464,0.149944981,0.085913833,0.097550799,0.242521523,0.100730875,0.105526448}","{0.086116886,0.128799329,0.125458139}","{2.798601819,2.807207371,2.959560737,2.684804099,2.746089463,2.701392989,2.629904005,2.8171111030000002,2.786049604,2.5687970399999998,2.672047917,2.741385798,2.857141093,2.599240136,3.073029371,2.80079654,2.671869728,2.791180738}","{0.25462818,0.258338333,0.299182128}","{1.6198076233357241,0.9634151300271556,1.2133761008619297,1.4144137131779528,1.183121374239255,0.9647233480727408,1.798631763198316,1.166668388930661,1.0220907593969661,0.027284362563026902,1.0760288266337392,1.2500974087928018,0.7281684605759313,0.2974303930372643,0.02969507798095706,0.7073381201322897,0.02883190629482239,0.027947354992335447}","{1.6104830059322675,1.587487675529619,1.611522025388398}",18,3
2399599952233934428,"{5.705466878,8.624489312,8.080694311,0.653790672,0.623625465,0.733160646,0.807726022,0.79103091,0.751211399,0.878100843,1.268033325,0.66606608,0.6360996,0.29786821,1.472830952,1.577177336,1.4343285049999999,1.56155774}","{6.151585668,5.986856638,5.915593338}","{0.385228372,0.345608609,0.333337563,0.372888957,0.356638765,0.324021264,0.336897421,0.334775147,0.328961422,0.380117116,0.33705389,0.375603408,0.332293277,0.319330259,0.348724328,0.388897528,0.383393833,0.338685388}","{0.183363245,0.176824262,0.183491002}","{3.5401190963012015,2.4524241107052207,2.011876662987226,1.5642698372283441,1.4505007537044696,1.7554494691123648,1.4074132323797446,1.1593647061390076,1.1460967187891378,0.6044788034855679,0.9578541324963306,1.0285798839985807,0.3359994602138403,0.548677766539874,0.1897819152839129,0.18972649785895643,0.18421810725789114,0.182314217329591}","{3.5311722889596138,3.5312793918205774,3.5308813785864506}",18,3
7721649514993682563,"{2.020797859,0.096384665,1.6014118609999999,0.105825092,0.107332997,0.103872477,0.10069297,0.165236557,0.097104444,0.205178701,0.219634137,0.101185683,0.103508853,0.106984998,0.106327049,0.097618855,0.092247,0.098338928}","{1.739846153,0.577649027,1.024075296}","{3.148927347,3.088578334,3.19094021,3.020690618,3.148224679,3.40976013,3.21417546,3.313127489,2.984160966,3.243031538,3.26374925,3.430446599,3.006757725,2.997567035,3.198167394,3.168322079,3.043516781,3.21642424}","{0.256232741,0.244565655,0.232226374}","{2.858208826812818,0.5417564926225367,1.0623670291212688,0.6666189097988295,0.28147283990680494,0.36343222298018046,0.2998213322170611,0.34893493373209394,0.04772209695717643,0.09490417880305607,0.0713091260563974,0.5452176027316408,0.03270487073094811,0.032437454139337504,0.032437454139337504,0.032171954529018526,0.4117692471729576,0.07859293930450668}","{2.843395412987781,1.8193581910894394,3.192027673910627}",18,3
-3485514449383768787,"{3.663066922,0.51505773,3.6178746029999997,3.824761844,3.6528732760000002,3.78585101,3.747632861,3.734258198,3.7232616099999998,0.469904791,0.354377413,0.363002041,0.38244186,0.412212287,0.358128349,0.465276994,0.424184485,0.385162028}","{3.611828204,5.415854886,3.644492967}","{0.036818301,0.035517369,0.051375247,0.044394589,0.036856136,0.041791694,0.048823445,0.039076846,0.040555092,0.036316264,0.038602768,0.033334183,0.038213898,0.04151225,0.034440185,0.035604854,0.043670394,0.032229717}","{0.029089793,0.029115307,0.030428661}","{1.773842250194407,1.3660044823451627,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.2866272441703856,0.025341569256760288,0.025341569256760288,0.0215525303932331,0.017980129528236327,0.017980129528236327,0.014600928198844093,0.014600928198844093,0.011395097299622181}","{1.7629797612668134,1.7425950468149185,2.0276525285271934}",18,3
-196995888411579451,"{4.149772626,0.263669767,0,4.348439259,0.261883626,4.32462439,0.267734827,4.58488681,0.249552539,4.558495044,0.2576704,4.702643663,0.23436868,4.381973652,0.253694598,4.68949343,0.246215641,4.443771434,0.259424591}","{0.212039336,4.25330969,0.232263354,4.465348668,0.211863073,4.133503326}","{0.014881025,0.024153681,0,0.022232775,0.016795423,0.015920871,0.015127514,0.015356369,0.013745495,0.015548165,0.02086654,0.017743689,0.013823397,0.015942257,0.013461193,0.015746403,0.013394105,0.013333955,0.013393997}","{0.008539237,0.008471009,0.008826319,0.008920977,0.007214917,0.00949047}","{0.13940607394678542,0.22433982785545994,0,0.1621050990362339,0.09656770068392352,0.16183661325104584,0.1001143352188232,0.15772432763584107,0.1001143352188232,0.15750824447844117,0.1001143352188232,0.15731616473937243,0.1035161680955111,0.1534365700170914,0.1035161680955111,0.15327717451467346,0.1035161680955111,0.15313847714793735,0.1035161680955111}","{1.664308793962434,2.325729461457199,2.119958554355426,2.3205840086899756,2.119958554355426,2.320950824618356}",36,6
1524343667767028728,"{3.941650757,4.245730458,4.992672369,4.318056987,14.04401926,1.476925986,0.861350317,0.762017817,1.167724996,1.309829901,1.53113962,1.056387005,0.874560802,1.325773316,1.454244023,1.233909134,12.601504078,4.590443755}","{3.735112595,1.387300629,1.159597402}","{0.284385976,0.272351899,0.268112662,0.265114377,0.272279614,0.259024651,0.26546085,0.262004158,0.304330612,0.305083036,0.263554448,0.363337384,0.271062924,0.252117486,0.295979446,0.284125815,0.302882978,0.308916131}","{0.120035058,0.152125867,0.118922121}","{3.281969352694481,2.5312197701035704,1.7955783479944398,1.9903111770085458,2.2235413369982693,1.8944945959554047,1.0946737087522203,0.6674416669139402,1.8117125429674599,0.882644000047618,0.9795216633500075,1.3936959180345214,1.0564748092794185,1.132362565997366,0.8438175656948793,0.9727412401673511,1.6634583619847776,2.102428935683703}","{3.283456952145627,3.4244845952054495,3.4244845952054495}",18,3
-7678011977838348522,"{4.091013041,4.384842329,11.602004509,52.302724556,3.700423474,1.825071417,1.599683996,1.86216117,1.767741094,5.471298345,2.380467434,1.626045665,1.644480422,1.489100749,1.537137329,1.5497414489999999,1.527352492,1.555837965}","{3.969676571,4.351487859,3.8711878410000002}","{0.077823902,0.08119848,0.072410958,0.072921761,0.066534148,0.061960573,0.069130459,0.07531706,0.081966896,0.07486369,0.069250907,0.070927848,0.070518139,0.067797628,0.063182704,0.071917914,0.070860975,0.080441104}","{0.036671993,0.031258795,0.037026933}","{1.6734198072682027,0.44788741747981387,2.6319671415915002,1.61793441550715,0.7502961507019229,1.520167387380764,0.41696291146347236,0.4248095097627997,0.33436603274482973,0.9580736559671588,0.11671894958104545,0.010283875703226723,0.010283875703226723,0.010283875703226723,0.010283875703226723,0.010283875703226723,0.010283875703226723,0.010283875703226723}","{1.6736882611061743,1.6661860655972855,1.667428316318202}",18,3
99813637196177449,"{1.158288378,1.03475195,1.12905821,5.83603979,1.201966052,1.061265385,1.05519141,1.168599133,1.038733582,1.156207475,1.037755384,1.104100264,1.042612792,1.065589509,1.045144755,1.08544275,1.08840664,1.054020912}","{1.091989717,1.212319715,1.17743415}","{0.046777564,0.039938639,0.042839309,0.051998704,0.054466047,0.040090943,0.042646003,0.044458306,0.040377977,0.048278578,0.046509036,0.045021168,0.041406131,0.041083334,0.044497908,0.039750946,0.039707021,0.042377617}","{0.018258385,0.019493502,0.020535279}","{2.1684761203702836,0.8908234002781874,0.09738403862790937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}","{2.1795870954457364,2.1439601325939277,2.1430839500202192}",18,3
4778871310081631647,"{0.778573972,1.250613011,0,0.861843989,0.80002415,0.785018314,0.792390303,0.868778303,0.861053738,0.793712588,0.795688601,0.775546042,0.799994503,0.777171409,0.804423864,0.870959331,0.796857951,0.778559247,0.799653367}","{0.89118121,0.841666627,0.991189528,0.850274527,0.889743016,0.776528638}","{0.077885806,0.074214633,0,0.118146034,0.079396456,0.081077529,0.076951399,0.083816818,0.079980894,0.088691728,0.094467121,0.077783221,0.077316033,0.080848922,0.078007353,0.077372064,0.091245081,0.085003664,0.086434959}","{0.046274039,0.04040182,0.040430344,0.038498206,0.040592548,0.038357127}","{0.34960339007666785,0.6869260875718821,0,0.6607417101014565,0.2475260306090186,0.4558964286347988,0.023562855641733438,0.17233736567083519,0.023562855641733438,0.017281213985208026,0.023562855641733438,0.017281213985208026,0.023562855641733438,0.017281213985208026,0.023562855641733438,0.017281213985208026,0.021340267513191756,0.01930786229086498,0.021340267513191756}","{1.1217329690588698,0.5958247233741548,1.429800581906629,0.8794560246349168,1.293614179575095,0.8794560246349168}",36,6
5632455736553151255,"{0.117732172,0.125374943,0.124237739,0.106470352,0.108472976,0.106842556,0.1209275,0.113944728,0.110969939,0.10674115,0.11912201,0.127006686,0.108527423,0.112160743,0.114522888,0.109871799,0.113835521,0.109986427}","{0.133462238,0.115883851,0.101813204}","{0.063974724,0.055159544,0.062580683,0.053581669,0.052684295,0.055916327,0.060929681,0.0620543,0.051065116,0.052214757,0.061044176,0.065089902,0.052426134,0.056740386,0.060703109,0.052020277,0.056440943,0.059105079}","{0.0325604,0.029039063,0.024249716}","{0.9088161196138353,0.6491563692067184,0.12259121234089143,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.00704627062090562,0.0005027686399954076,0.0005027686399954076,0,0,0,0,0,0,0}","{0.8927199504380909,0.9298301615149003,1.017026528927729}",18,3
-7971004576533452411,"{0.111621083,0.110458637,0.094841269,0.070894446,0.077406437,0.082171916,0.079386958,0.07416236,0.067021112,0.06618605,0.071708605,0.064852139,0.070641377,0.101668535,0.065657787,0.067348344,0.067380654,0.062833762}","{0.106316696,0.144205337,0.128147415}","{0.114414789,0.124980263,0.134115279,0.124702889,0.121568712,0.141833001,0.146342909,0.137564086,0.132531242,0.131311816,0.111086575,0.142945014,0.130739057,0.145307246,0.114727949,0.145595849,0.141818226,0.134791292}","{0.067481922,0.062974678,0.069051341}","{2.2621403091178447,1.3408537718475317,0.6294087260423991,0.5675927130019905,0.5389020435511,0.8044113557010599,0.31605309963935113,0.03797453971131789,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733,0.009116077839697733}","{2.260032477820289,2.2596861559474752,2.2596861559474752}",18,3
7519382914444524780,"{15.905951775,4.031834023,3.9889945239999998,0.518320905,0.545182616,0.465939827,0.475221846,0.667971507,0.581237409,0.770833288,0.779351745,0.557654796,0.714659921,0.56418483,0.884139173,0.505753103,0.514924633,0.687544521}","{15.080474477,5.201165143,14.792826478}","{0.348979381,0.346729731,0.320609723,0.346264861,0.331100008,0.382415566,0.341123512,0.338666868,0.336900296,0.330285461,0.320320546,0.386973474,0.396735553,0.400940178,0.331330767,0.335172606,0.340977281,0.363813083}","{0.176890644,0.201179303,0.177071525}","{4.411888749556087,2.1734657544338845,1.8383285257446087,1.4349945025741595,1.4057947636297548,1.6173261227072366,1.162010895518047,0.8696162347567759,1.0951543012648086,0.2729641741933811,0.22468209928203134,1.0395668319812201,0.23202792103752565,0.5638184521422667,0.2313284109697529,0.1598869751199412,0.16588947200686724,1.0104287292702847}","{4.396194462949031,4.264490760418614,4.395891431310319}",18,3
9106003620751043838,"{0.211095865,0.229784543,0.190636716,0.192537186,0.202940519,0.219141493,0.225813734,0.20869788,0.192606926,0.229105011,0.204707974,0.213776834,0.195447336,0.194642971,0.186322873,0.188973841,0.212195788,0.198314933}","{0.173664987,0.198046914,0.201791879}","{0.017215774,0.01647897,0.015711276,0.016005434,0.015581997,0.016025514,0.016856586,0.015369782,0.01593847,0.01467544,0.01677625,0.019837828,0.014893355,0.026555148,0.015089067,0.015835917,0.01713104,0.015797976}","{0.008919763,0.008756289,0.00998491}","{2.684574513527297,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0.013087003961820423,0,0,0,0,0,0,0,0,0}","{1.9998876410206583,2.0344507527430795,2.0134300001720544}",18,3
4445581228366823766,"{0.131440322,0.127061055,0.131277565,0.128787416,0.123411898,0.141199304,0.131922996,0.135324737,0.119839855,0.129946322,0.131540569,0.14322346,0.129772446,0.127629543,0.126535663,0.127461489,0.134708903,0.124948098}","{0.126594229,0.150060054,0.128583244}","{0.278374034,0.298164883,0.258735392,0.246585708,0.254521546,0.322488389,0.266538425,0.310404167,0.280008058,0.285490213,0.24208344,0.30470818,0.243124405,0.252104711,0.25844887,0.269185914,0.254879675,0.252955844}","{0.115585293,0.131986725,0.136633223}","{1.2332594558721777,0.4870786406639369,0.957312453575726,0.3414229322961118,0.33988071992201135,0.27972307791678813,0.25013571379704985,0.016261731013140376,0.009400034111575292,0.009047608924289099,0.008692051027599233,0.008333304228288823,0.00797131080749213,0.00797131080749213,0.007606011464961204,0.007237345260764263,0.007237345260764263,0.0068652495542716975}","{1.2200632939263085,1.3854210086411753,1.2196389701278891}",18,3
2333270921735776355,"{0.280565625,5.027185455,9.750964718,0.203889415,0.427567309,0.873433598,0.850615121,0.93351913,0.894741253,0.210656576,0.827078664,0.238785526,0.926711024,0.869715939,0.913975567,0.197521924,0.953630977,0.898234901}","{0.388618461,0.483996364,0.25830358}","{0.054766614,0.061153539,0.059136176,0.059328018,0.055214714,0.058147518,0.059529632,0.070968133,0.053340988,0.059298185,0.05540284,0.057609318,0.054968291,0.057914102,0.056608967,0.056914306,0.059353707,0.060159812}","{0.038494979,0.028571122,0.030729691}","{2.743813210819907,1.7714874081185905,0.9901549698170815,0.20746339776284767,0.09902880990933678,0.027317714841167826,0.020288346972155463,0.018913893978570587,0.01767637899807115,0.08048293779524712,0.018716695385514202,0.07515247260584829,0.023261912013525787,0.02119262764753372,0.019330381281456442,0.07456968739589015,0.023758677832887824,0.021639884878567273}","{2.7419791723288456,2.7415963955220524,2.7334832018469335}",18,3
6225652705960457954,"{0.364306627,0.020218699,0,0.488241807,0.018028798,0.45713585,0.023912656,0.482351643,0.019929921,0.495806221,0.020668021,0.406436158,0.018761215,0.38378383,0.020444505,0.43157825,0.025597777,0.45278602,0.01782459}","{0.020405919,0.408345705,0.022915627,0.39613703,0.019895492,0.416996815}","{0.020661012,0.023160305,0,0.023140078,0.020356784,0.018403381,0.023794793,0.023617473,0.020543915,0.020317951,0.020518005,0.021480184,0.020829934,0.01871499,0.023588596,0.021543699,0.019535059,0.019399538,0.02025636}","{0.014724493,0.011748688,0.014117412,0.013932193,0.014125607,0.015193903}","{2.4190008462759423,2.245698156817662,0,2.3509400481028524,2.3143906625374857,2.293971359437862,2.3740373692120076,2.253042682665584,2.425626056709614,2.217111308193197,2.264085006644589,2.1908554904482282,2.2923904796277195,2.168586816191808,2.3160451452027013,2.148570388714053,2.3332162036425017,2.136687742058219,2.3490703250458926}","{1.4248463598323375,3.018545810973802,1.4253658426415576,3.018026328164582,1.4253658426415576,3.018026328164582}",36,6
946838174961328458,"{0.112518879,0.110162243,0.132965641,0.109474329,0.117446619,0.134489998,0.124468791,0.128366615,0.122453241,0.116353331,0.111636931,0.124973117,0.114045584,0.125978187,0.138419248,0.115504554,0.140600452,0.10917607}","{0.115590917,0.111395925,0.112812294}","{0.013624413,0.011799103,0.013133932,0.013184974,0.014291346,0.01436349,0.016318851,0.01539347,0.016035003,0.013040433,0.013203259,0.012195669,0.014325826,0.013383472,0.015692685,0.014000753,0.012103425,0.013135441}","{0.00759433,0.007623241,0.007614214}","{0.6632523355414995,0.1780775086917387,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0,0,0,0,0,0,0,0,0}","{0.6507508794262861,0.641403943517023,0.6285536293121641}",18,3
-6747521538659772949,"{4.315900381,0.309513095,0.286363305,0.629715432,0.318210846,0.321241786,0.31978821,0.280640523,0.280535973,0.30783996,0.321988033,0.28412868,0.338127583,0.280621992,0.293708128,0.283581593,0.321384959,0.284595147}","{4.263047753,4.677378609,4.278914105}","{0.083614962,0.081291395,0.073233223,0.090775039,0.077345396,0.082679551,0.098370116,0.071025288,0.091078225,0.091215656,0.083556875,0.080157743,0.076253898,0.080119548,0.091382095,0.0835704,0.091551473,0.083476698}","{0.026992538,0.036360185,0.02861687}","{1.4494252016870883,1.4163978434449187,0.4618396793406903,0.035018970099816055,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0.012396863961900564,0,0,0,0,0,0,0,0,0}","{1.4426304293279295,1.0611900824776956,1.2603965843454916}",18,3
1168076528610430802,"{4.309813172,4.257030764,9.075264757,4.214205522,4.222742172,4.24088507,4.2393569939999995,4.251231868,4.25887437,4.231080261,4.289698811,4.153355635,4.188157458,4.324817683,4.323803165,4.309507173,4.354340861,4.339201137}","{4.220652838,5.361107391,4.210380375}","{0.034388873,0.04016935,0.038438029,0.036204592,0.037784111,0.036972448,0.039059111,0.038411666,0.037526296,0.038602027,0.04131757,0.037395296,0.039434723,0.04507,0.037375355,0.037823921,0.042509827,0.037802575}","{0.016607305,0.020508788,0.016848334}","{2.4250053802577627,0.5229214247769126,0.6158225625958968,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0.0073614397285239885,0,0,0,0,0,0,0,0,0}","{2.4046905140705412,2.392629200775534,2.4120769068915244}",18,3
4954783290691726040,"{0.125475343,0.15035457,0.132461433,0.132441301,0.126434261,0.1309048,0.127683539,0.145186817,0.129583578,0.145982348,0.153283284,0.128129796,0.126382852,0.124730375,0.134855942,0.138751645,0.127293908,0.134836151}","{0.123214433,0.122227835,0.117964505}","{0.042007737,0.04232473,0.049857923,0.055024695,0.04432491,0.044962224,0.049588294,0.056354202,0.045409739,0.04388739,0.053008389,0.046350569,0.043510115,0.044886186,0.048954282,0.046724772,0.044322895,0.046431676}","{0.019002476,0.01792962,0.018050825}","{0.9670018000312542,0.21319652546919798,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0.04077336356234972,0,0,0,0,0,0,0,0,0,0,0}","{0.992032007150601,0.9926494026313077,0.9918247602089941}",18,3
-1116224040252844741,"{0.124328923,0.133241562,0.128861925,0.123864853,0.126270543,0.144489112,0.130831744,0.136667162,0.140643443,0.121082833,0.136959113,0.131460622,0.123012638,0.124464337,0.124046231,0.123593099,0.134642527,0.137176397}","{0.137798061,0.128352991,0.128049311}","{0.015739032,0.013964242,0.014568851,0.014101105,0.014216817,0.0160037,0.014535103,0.019236544,0.014177058,0.013750214,0.016128904,0.013793733,0.014343047,0.015047255,0.014693146,0.017718048,0.014151579,0.019723447}","{0.009372142,0.008625737,0.018160064}","{0.6236957131390691,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0.009060233512029524,0,0,0,0,0,0,0,0,0}","{0.5966092248894399,0.5708725876588617,0.5817624479623713}",18,3
