fs,fss,nfeatures,features,targets,reliability,oids
-5323664899700589841,1708933837,6,"{{-1.3862943611198906,-0.7196417322400421,-4.734519870581022,-1.3862943611198906,-3.7826452271286155,-2.890371757896165}}",{9.859901324373205},{1},"{16430,16425,16452,16457,16464,16478,16483}"
-5951735317690032369,-2096498495,2,"{{-0.2876820724517809,0}}",{1.0986122886681098},{1},{16425}
-7678011977838348522,-1813716863,2,"{{-1.5040773967762742,-2.890371757896165}}",{9.976040745217837},{1},"{16452,16483}"
-7678011977838348522,306926051,4,"{{-0.8669732066496884,-2.1966507892170215e-05,-1.3268764952197487,-15.242824734036668}}",{0},{1},{16488}
-2080431693778951356,-1171006226,4,"{{-1.5249363337913024,-0.6701079654882718,-10.832793221487778,-1.0178805503185573}}",{13.203198386508792},{1},"{16418,16457}"
5372730239182956237,-420405464,17,"{{-1.77923003228001,-10.408405761837653,-1.9459101490553135,-1.1184536007002992,-1.252762968495368,-4.727387818712341,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.02774688348990703,-1.3862943611198906,-0.9093813229874713,-10.420568570464626}}",{9.006509131694346},{1},"{16430,16413,16413,16418,16425,16435,16440,16447,16457,16471,16478,16507}"
316739818532851506,-393665866,2,"{{-12.367328027087364,-1.0178805503185573}}",{0},{1},{16418}
4184495773567888797,-756256935,1,{{-10.403077093213303}},{9.263312256742289},{1},{16478}
-5949668645089970217,-2016426487,14,"{{-1.3862943611198906,-0.6216156753591029,-12.367328027087364,-0.9118850231755538,-3.037586794100757,-4.727387818712341,-0.027515138847337757,-4.727387818712341,-4.727387818712341,-1.1242032524083134,-10.420568570464626,-10.405414265865282,-4.727387818712341,-1.7790019785408449}}",{10.05177823894827},{1},"{16418,16425,16435,16435,16440,16457,16464,16471,16478,16507}"
-6387362809141986757,-202286558,1,{{-15.242824734036668}},{0},{1},{16488}
1693774000992751456,1537665796,22,"{{-3.373449119221902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.9108213229262208,-1.4638956203698332,-4.727387818712341,-14.959296638332512,0,-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.20277735447343828},{-3.356035252208902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.57214689205388,-1.464962438170828,-4.727387818712341,-14.95847970614934,0,-1.3862943611198906,-3.7598743309330156,-0.5674274313371713,-12.87346860647334,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0174010043147557,-1.3862943611198906,-0.20444753907275423}}","{8.494947582468917,8.494947582468917}","{1,1}","{16385,16430,16413,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
-6682106289455670140,333103616,1,{{-11.44586643668829}},{0},{1},{16430}
1524343667767028728,1015102065,10,"{{-1.3862943611198906,-0.9166616375791621,-3.042152118766473,-0.027073011310292976,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.399707023912757,-1.252762968495368}}",{12.184046848823192},{1},"{16425,16435,16440,16447,16457,16464,16471,16478,16507}"
5372730239182956237,1767639211,6,"{{-10.408405761837653,-4.727387818712341,-4.727387818712341,-0.02774688348990703,-0.9093813229874713,-10.420568570464626}}",{8.891649112650057},{1},"{16435,16440,16471,16478,16507}"
-6682106289455670140,-27753780,7,"{{-11.936540437154088,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-10.407535888045164}}",{9.701126540404447},{1},"{16430,16413,16413,16440,16478}"
-1944885556475480423,454889523,1,{{-13.289498535704016}},{2.0794415416798357},{1},{16457}
-2787191317670660246,-1986543642,7,"{{-0.5656813411996671,-0.2037285793681017,-0.6769286470814841,-2.890371757896165,-1.9459101490553135,-1.791759469228055,-1.252762968495368}}",{7.029087564149662},{1},"{16447,16452,16471,16483,16507}"
-6682106289455670140,1123500241,11,"{{-0.605513364021787,-5.360192784691717,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.387491713864136,-0.6931471805599453,-15.242824734036668,-0.8781763763333013,-4.727387818712341,-4.727387818712341}}",{5.6131281063880705},{1},"{16430,16413,16413,16399,16435,16464,16471,16488,16507}"
7915967579038312663,-1887329916,3,"{{-12.367328027087364,-0.6003735468458322,-1.0178805503185573}}",{16.018088336870694},{1},"{16418,16457,16464,16507}"
-1723239386245354632,152615344,13,"{{-1.0986122886681093,-2.7623154614136407,-1.3862943611198906,-0.7196417322400421,-0.20444753907275423,-0.09797250659770443,-12.367328027087364,-0.11133387618242173,-1.3862943611198906,-1.3862943611198906,-1.381701778177125,-1.3862943611198906,-1.3862943611198906}}",{10.310418252805903},{1},"{16430,16413,16413,16418,16425,16457,16464,16478,16483,16507}"
6841805925482126349,-904614866,8,"{{-9.210340371976182,-0.605513364021787,-15.242824734036668,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-4.727387818712341,-4.727387818712341}}",{17.724888047098037},{1},"{16430,16413,16399,16435,16447,16471,16478,16488,16507}"
4184495773567888797,452409680,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16425}
-8754961486292191806,-2049417306,1,{{-3.7826452271286155}},{0.6931471805599453},{1},{16452}
1025902338300761143,-995122296,7,"{{-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-10.408405761837653}}",{7.144407180321139},{1},"{16430,16413,16440,16447,16478,16507}"
7519382914444524780,18197186,10,"{{-0.8799588309059216,-15.242824734036668,-3.351265039837249,-4.727387818712341,-4.727387818712341,-9.219334027267664,-10.832793221487778,-9.860952782529203,-11.806862931584517,-5.373040925461344},{-0.8781763763333013,-15.242824734036668,-3.387491713864136,-4.727387818712341,-4.727387818712341,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517,-5.360192784691717}}","{8.264878262801748,8.264878262801748}","{1,1}","{16399,16418,16435,16440,16457,16464,16471,16478,16488}"
6225652705960457954,539149795,4,"{{-14.743062444355063,-11.806862931584517,-2.890371757896165,-10.401012657809138}}",{4.314574471827172},{1},"{16440,16452,16478,16483,16507,16507}"
-3210595597316270705,-77504912,6,"{{-13.038035668880262,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-1.5202409779871369}}",{9.914872497402692},{1},"{16430,16413,16413,16471}"
-6387362809141986757,1566741086,11,"{{-9.210340371976182,-15.242824734036668,-10.408405761837653,-1.3862943611198906,-1.3862943611198906,-2.728318396736584,0,-9.504277838590472,-1.3862943611198906,-0.6003735468458322,-14.959841313840421},{-9.210340371976182,-15.242824734036668,-10.399707023912757,-1.3862943611198906,-1.3862943611198906,-2.966372460950337,0,-9.504277838590472,-1.3862943611198906,-0.605513364021787,-14.959841313840421}}","{8.651549243915316,8.651549243915316}","{1,1}","{16430,16413,16413,16406,16399,16440,16478,16488,16507}"
3549109824785540005,1725570016,13,"{{-3.373449119221902,-4.727387818712341,-4.727387818712341,0,-1.3862943611198906,-3.7227810056611594,-1.3862943611198906,-10.408405761837653,-12.9658966843544,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906}}",{7.917900586327916},{1},"{16385,16430,16413,16413,16406,16399,16435,16440,16464,16478}"
5632455736553151255,-880723589,1,{{-4.727387818712341}},{0},{1},{16435}
-6682106289455670140,1497053976,5,"{{-0.605513364021787,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453}}",{11.80148215483267},{1},"{16430,16413,16413,16478,16507}"
7519382914444524780,-1774592491,4,"{{-3.351265039837249,-9.219334027267664,-10.832793221487778,-5.373040925461344},{-3.387491713864136,-6.221048297753849,-10.828579440363352,-5.360192784691717}}","{6.410174881966167,6.410174881966167}","{1,1}","{16399,16418,16457,16464}"
-7971004576533452411,331329508,2,"{{-3.7826452271286155,-2.890371757896165}}",{0},{1},{16452}
-1573023350148659030,83848411,14,"{{-4.727387818712341,-3.035193843098563,-1.77923003228001,-10.408405761837653,-1.1184536007002992,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-0.02774688348990703,-4.727387818712341,-10.420568570464626}}",{9.074291527512907},{1},"{16430,16413,16413,16435,16435,16440,16457,16464,16471,16478}"
3549109824785540005,-630432861,13,"{{-3.356035252208902,-4.727387818712341,-3.57214689205388,-1.464962438170828,-4.727387818712341,-4.727387818712341,0,-4.727387818712341,-3.7288684642681638,-10.399707023912757,-11.806862931584517,-12.367328027087364,-1.0174010043147557}}",{9.110188490025742},{1},"{16399,16418,16435,16435,16440,16457,16464,16478,16488,16495}"
7721649514993682563,-1914053766,2,"{{-13.864750650410127,-3.354887707239938}}",{0.6931471805599453},{1},{16399}
1524343667767028728,-1750238002,10,"{{-1.3862943611198906,-0.9166616375791621,-3.042152118766473,-4.727387818712341,-0.027073011310292976,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.399707023912757,-4.727387818712341}}",{11.18119397323912},{1},"{16425,16435,16435,16440,16457,16464,16471,16478,16507}"
9105500078934324812,257738064,3,"{{-10.408405761837653,-9.860952782529203,-3.351265039837249}}",{11.673197371802424},{1},"{16399,16440,16471,16478}"
-4608735958739764665,2026746717,4,"{{-10.403077093213303,-0.603522093538108,-15.242824734036668,-9.727421389904682}}",{13.574046455536203},{1},"{16399,16440,16478,16488,16507}"
1322643491423167220,-641074800,1,{{-13.289498535704016}},{2.3978952727983707},{1},{16457}
-4506995590541967356,-1608864374,3,"{{-1.8621819504090305,-8.221736713706495,-14.743062444355063},{-1.8560047074165613,-5.57955468662697,-14.743062444355063}}","{0,0}","{1,1}",{16507}
-4506995590541967356,-197483317,5,"{{-1.8621819504090305,-8.221736713706495,-10.408405761837653,-14.743062444355063,-11.113715751024571},{-1.8560047074165613,-5.57955468662697,-10.399707023912757,-14.743062444355063,-11.113715751024571}}","{2.70805020110221,2.70805020110221}","{1,1}","{16440,16478,16507}"
-1723239386245354632,-1751223461,8,"{{-1.0986122886681093,-0.7196417322400421,-12.367328027087364,-0.11133387618242173,-1.3862943611198906,-1.3862943611198906,-1.381701778177125,-1.3862943611198906}}",{10.002608643403935},{1},"{16430,16413,16413,16418,16457,16478,16483}"
-3210595597316270705,1148820103,5,"{{-10.408405761837653,-1.3862943611198906,-0.2876820724517809,-1.5202409779871369,-10.420568570464626}}",{8.614501373883236},{1},"{16430,16413,16440,16471,16478}"
3350265702090035455,-2057798634,1,{{-12.9658966843544}},{0},{1},{16385}
1524343667767028728,593973513,11,"{{-1.3862943611198906,-0.6221918119769354,-12.367328027087364,-0.9093813229874713,-4.727387818712341,-0.02774688348990703,-1.9459101490553135,-10.420568570464626,-10.408405761837653,-4.727387818712341,-1.252762968495368}}",{10.941075139366463},{1},"{16418,16425,16435,16440,16447,16457,16471,16478,16507}"
6841805925482126349,-1156436717,6,"{{-9.210340371976182,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-10.399707023912757}}",{9.11690842718363},{1},"{16430,16413,16435,16440,16471,16478}"
-3210595597316270705,-1189638352,11,"{{-1.77923003228001,-10.408405761837653,-1.9459101490553135,-1.1184536007002992,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-0.9093813229874713,-10.420568570464626}}",{7.45876269238096},{1},"{16430,16413,16413,16440,16447,16457,16478,16507}"
3549109824785540005,-242453924,19,"{{-3.373449119221902,-2.4849066497880004,-2.4849066497880004,-3.9108213229262208,-1.4638956203698332,-4.727387818712341,0,-4.727387818712341,-1.3862943611198906,-3.7227810056611594,-0.5633711638748847,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.20277735447343828}}",{8.285513309079741},{1},"{16430,16413,16413,16399,16418,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
7915967579038312663,-1751940269,5,"{{-2.4849066497880004,-3.7288684642681638,-14.743062444355063,-0.605513364021787,-2.3978952727983707}}",{12.034138947622413},{1},"{16399,16502,16507}"
-6571914703387389993,1025944632,11,"{{-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-12.9658966843544,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-0.5638396969686978}}",{7.280697195384741},{1},"{16385,16430,16413,16413,16399,16440,16457,16478,16507}"
-6747521538659772949,-68779515,10,"{{-12.367328027087364,-9.21114069214493,-0.6701079654882718,-3.7227810056611594,-2.4849066497880004,-2.4849066497880004,-13.289498535704016,-1.0178805503185573,-1.5249363337913024,-1.4638956203698332}}",{5.883322388488279},{1},"{16385,16399,16418,16457,16488,16502}"
-1950505845315524548,-604060314,4,"{{-10.403077093213303,-1.8583978979173756,-6.212606095751519,-5.104374090525561},{-10.408405761837653,-0.36727377247374354,-6.212606095751519,-0.46705076363874526},{-10.403077093213303,-0.9138410945399755,-6.212606095751519,-0.966689843676624}}","{2.995732273553991,9.085457189829492,7.045776576879511}","{1,1,1}","{16440,16471,16478,16507}"
4486446217020337985,-413661655,1,{{-11.806862931584517}},{0},{1},{16440}
-460740518707800565,354341619,7,"{{-0.6003735468458322,-1.0178805503185573,-1.77923003228001,-1.77923003228001,-3.510370556689883,-10.832793221487778,-7.287787566045318}}",{5.793013608384144},{1},"{16392,16418,16457,16464,16478,16507}"
-2216088972165640435,-1889535593,9,"{{-1.5249363337913024,-1.021929065481837,0,-1.77923003228001,-9.320259410370216,-0.3445863992273025,-4.727387818712341,-4.727387818712341,-4.946857182001198}}",{1.3862943611198906},{1},"{16435,16457,16464,16507}"
2103229838344518222,-1337926459,2,"{{-0.716729743982762,-13.289498535704016}}",{1.6094379124341003},{1},{16457}
-7110568913434103698,587128064,6,"{{-1.3345371799272947,-3.1009740208738745,-1.9459101490553135,-10.420568570464626,-10.408405761837653,-1.252762968495368}}",{8.07215530818825},{1},"{16440,16447,16464,16478,16507}"
-3485514449383768787,-613689184,1,{{-13.03771434244032}},{0.6931471805599453},{1},{16471}
7721649514993682563,100553475,2,"{{-9.860952782529203,-11.806862931584517}}",{0},{1},{16440}
5372730239182956237,-1450083873,12,"{{-1.77923003228001,-11.806862931584517,-1.1184536007002992,-4.727387818712341,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-12.367328027087364,-0.02774688348990703,-1.3862943611198906,-10.420568570464626}}",{10.834647192276401},{1},"{16430,16413,16418,16425,16435,16440,16457,16471,16478}"
-3475685009172437784,1066603512,13,"{{-9.210340371976182,-15.242824734036668,-1.3862943611198906,-1.3862943611198906,-2.728318396736584,0,-1.3862943611198906,-10.420568570464626,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.408405761837653,-3.2322152763048084},{-9.210340371976182,-15.242824734036668,-1.3862943611198906,-1.3862943611198906,-2.966372460950337,0,-1.3862943611198906,-10.420568570464626,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.399707023912757,-3.259849751980616}}","{5.8998973535824915,5.8998973535824915}","{1,1}","{16430,16413,16413,16406,16399,16435,16440,16471,16478,16488}"
299267792258938541,-627728510,2,"{{-0.9138410945399755,-14.743062444355063}}",{0},{1},{16507}
4954783290691726040,1979740386,3,"{{-4.822959027857764,-9.992499233601206e-05,-15.242824734036668},{-5.520432722523483,-0.006024281947133238,-15.242824734036668}}","{0,0}","{1,1}",{16488}
-1950505845315524548,1027179528,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
7721649514993682563,-1265932226,12,"{{-0.6003735468458322,-5.373040925461344,-8.221736713706495,-1.3862943611198906,-1.3862943611198906,-3.351265039837249,-9.860952782529203,-15.242824734036668,-0.8799588309059216,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{3.332204510175204},{1},"{16430,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
-2202723705874175045,621098597,5,"{{-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-0.10015280707256752}}",{14.244576300557855},{1},"{16430,16413,16399,16447,16507}"
3199076743843001296,65100960,2,"{{-15.242824734036668,-6.213406415920266},{-15.242824734036668,-2.0693737021829604}}","{0,0}","{1,1}",{16488}
-5323664899700589841,-1337768869,5,"{{-0.716729743982762,-12.367328027087364,-4.689276708148014,-0.11241496692698875,-1.739495277423651}}",{6.891625897052253},{1},"{16430,16418,16457,16464,16483}"
7721649514993682563,1833344144,14,"{{-0.6024783533775574,-5.367779483334774,-1.3862943611198906,-8.22120383666529,-1.3862943611198906,-1.3862943611198906,-3.3661002251179997,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8792288979338879,-4.727387818712341,-4.727387818712341,-11.806862931584517},{-0.605513364021787,-5.360192784691717,-1.3862943611198906,-8.220435458447273,-1.3862943611198906,-1.3862943611198906,-3.387491713864136,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8781763763333013,-4.727387818712341,-4.727387818712341,-10.399707023912757}}","{3.332204510175204,3.332204510175204}","{1,1}","{16430,16413,16413,16399,16435,16440,16464,16471,16478,16488,16507}"
4184495773567888797,992103660,5,"{{-0.716729743982762,-10.408405761837653,-3.7826452271286155,-11.806862931584517,-2.772588722239781}}",{6.928537818164665},{1},"{16440,16452,16457,16478,16483}"
7721649514993682563,1077902500,1,{{-4.727387818712341}},{0},{1},{16435}
-7678011977838348522,-2040288056,2,"{{-12.401747526807336,-3.575036228789231}}",{0},{1},{16495}
5068614643165729469,-1362917389,1,{{-12.96748059660719}},{0},{1},{16385}
-6682106289455670140,395142689,11,"{{-5.373040925461344,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.6931471805599453,-9.860952782529203,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{9.017604776833355},{1},"{16430,16413,16413,16435,16435,16440,16464,16471,16478}"
-8754961486292191806,-1954287722,1,{{-8.765770543987257}},{0},{1},{16483}
-2787191317670660246,561896943,13,"{{-0.6221918119769354,-4.727387818712341,-0.5633711638748847,-1.9459101490553135,-0.20277735447343828,-0.6783104709737213,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-1.252762968495368,-4.727387818712341,-1.791759469228055}}",{4.276666119016055},{1},"{16418,16435,16435,16447,16452,16457,16471,16471,16483,16507,16507}"
-2787191317670660246,994764582,1,{{-14.743062444355063}},{0},{1},{16507}
-5323664899700589841,-352874723,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
-7110568913434103698,-948064811,9,"{{-1.3862943611198906,-1.5503203183585135,-4.727387818712341,-0.16371807944955802,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-4.727387818712341,-1.77923003228001},{-1.3862943611198906,-1.3362979417146221,-4.727387818712341,-0.16454086175915236,-1.1351725646666098,-10.420568570464626,-10.399707023912757,-4.727387818712341,-1.7785668925906666}}","{4.605170185988092,8.198089248956116}","{1,1}","{16425,16435,16440,16457,16471,16478,16507}"
1524343667767028728,-499767307,6,"{{-0.9107645827598926,-4.727387818712341,-0.027618847775780362,-10.420568570464626,-10.406753001631923,-4.727387818712341}}",{8.891649112650057},{1},"{16435,16440,16471,16478,16507}"
-1573023350148659030,-1600310245,10,"{{-1.7785668925906666,-10.399707023912757,-1.1351725646666098,-0.6205165092208073,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-1.3862943611198906,-0.605513364021787,-10.420568570464626}}",{8.712595487748722},{1},"{16430,16413,16418,16425,16440,16457,16478,16507}"
5372730239182956237,-578276394,15,"{{-1.77923003228001,-11.806862931584517,-1.1184536007002992,-4.727387818712341,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.02774688348990703,-1.3862943611198906,-0.9093813229874713,-10.420568570464626}}",{9.046526486737967},{1},"{16430,16413,16413,16418,16425,16435,16440,16457,16471,16478,16507}"
-6682106289455670140,-429507795,5,"{{-11.936213764748757,-1.3862943611198906,-1.3862943611198906,-9.860952782529203,-10.406753001631923}}",{9.701126540404447},{1},"{16430,16413,16440,16478}"
-310926232940389306,-901308712,5,"{{-9.210340371976182,-10.408405761837653,-1.3862943611198906,-9.727421389904682,-0.6003735468458322}}",{7.7702232041587855},{1},"{16430,16413,16440,16478,16507}"
-6387362809141986757,1463024519,7,"{{-9.210340371976182,-10.408405761837653,-1.3862943611198906,-1.3862943611198906,-9.504277838590472,-1.3862943611198906,-11.44586643668829}}",{8.763428073953845},{1},"{16430,16413,16413,16440,16478}"
-4983731566966487840,1304269481,10,"{{-6.199060255314546,-10.403077093213303,-4.727387818712341,-1.8583978979173756,-9.319462216590084,-4.727387818712341,-10.197425019150417,-4.727387818712341,-3.373456758097796,-4.727387818712341}}",{1.791759469228055},{1},"{16399,16435,16435,16440,16464,16471,16478,16507}"
2434959201386717317,-162093305,0,,{0},{1},"{16418,16425,16435,16435,16447,16457,16464,16471,16507}"
-310926232940389306,-1640245045,4,"{{-10.408405761837653,-1.3862943611198906,-1.3862943611198906,-9.727421389904682}}",{13.393292397874728},{1},"{16430,16413,16399,16440,16478}"
1025902338300761143,-1442247111,5,"{{-9.210340371976182,-0.6003735468458322,-9.504277838590472,-1.3862943611198906,-10.408405761837653}}",{7.62657020629066},{1},"{16430,16413,16440,16478,16507}"
1025902338300761143,1710422639,1,{{-9.210340371976182}},{0.6931471805599453},{1},{16413}
2494719406442254794,-948842338,0,,{1.3862943611198906},{1},{16425}
5372730239182956237,1996291881,10,"{{-1.77923003228001,-1.1184536007002992,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-1.3862943611198906,-0.9093813229874713}}",{9.608847999516849},{1},"{16430,16413,16413,16418,16425,16457,16507}"
-2216088972165640435,10320597,1,{{-2.4849066497880004}},{0},{1},{16502}
2103229838344518222,-2080468683,12,"{{-0.7196417322400421,-12.367328027087364,-4.734519870581022,-0.11133387618242173,-1.381701778177125,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-3.999398110042934,-2.772588722239781}}",{5.5093883366279774},{1},"{16430,16413,16418,16440,16452,16457,16464,16478,16483,16507}"
3549109824785540005,-689540293,19,"{{-3.373449119221902,-4.727387818712341,-3.9108213229262208,-1.4638956203698332,-4.727387818712341,0,-1.3862943611198906,-3.7227810056611594,-0.5633711638748847,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-15.242824734036668,-1.3862943611198906,-0.20277735447343828}}",{3.828641396489095},{1},"{16430,16413,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16507}"
-1573023350148659030,570618187,5,"{{-10.399707023912757,-1.9459101490553135,-1.252762968495368,-0.605513364021787,-10.420568570464626}}",{8.070906088787819},{1},"{16430,16440,16447,16478,16507}"
7721649514993682563,-343088327,4,"{{-0.605513364021787,-8.220435458447273,-1.3862943611198906,-1.3862943611198906}}",{1.791759469228055},{1},"{16430,16413,16471,16507}"
-6682106289455670140,1887340773,10,"{{-0.605513364021787,-5.360192784691717,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.6931471805599453,-4.727387818712341,-4.727387818712341}}",{6.068425588244111},{1},"{16430,16413,16413,16435,16435,16464,16471,16507}"
-321921298358758659,-805474121,5,"{{-4.727387818712341,-0.36727377247374354,-4.727387818712341,-11.806862931584517,-7.287787566045318}}",{8.751474487140904},{1},"{16392,16435,16440,16464,16478,16507}"
-6651533820180303979,231166933,0,,{0},{1},"{16406,16399,16418,16425,16457,16502,16507}"
274192810335693858,-717155334,8,"{{-1.8583978979173756,-1.9459101490553135,-4.727387818712341,-0.027334083199642548,-10.403077093213303,-4.727387818712341,-1.9459101490553135,-10.420568570464626}}",{7.044905117129371},{1},"{16435,16440,16447,16471,16478,16507}"
5068614643165729469,-656791442,10,"{{-1.4638956203698332,0,-3.9108213229262208,-3.7227810056611594,-12.367328027087364,-14.959841313840421,-4.727387818712341,-1.0178805503185573,-4.727387818712341,-3.373449119221902},{-1.464962438170828,0,-3.57214689205388,-3.7288684642681638,-12.367328027087364,-14.959841313840421,-4.727387818712341,-1.0174010043147557,-4.727387818712341,-3.356035252208902}}","{8.321907968230423,8.321907968230423}","{1,1}","{16385,16406,16399,16418,16435,16457,16464,16488}"
9105500078934324812,1578341480,2,"{{-3.373456758097796,-13.85515933755127}}",{0},{1},{16399}
-3210595597316270705,1127425896,3,"{{-1.779050321424198,-1.1229844399351694,-13.29046624019876}}",{0.5479302469806964},{1},{16457}
-6846011022746249658,-892928014,9,"{{-0.7479255586144752,-4.727387818712341,-2.890371757896165,-4.727387818712341,-1.9459101490553135,-3.7826452271286155,-3.0482808791127445,-1.9459101490553135,-1.9459101490553135}}",{0.6931471805599453},{1},"{16435,16447,16447,16452,16471,16483,16507}"
816913887554954199,-1031962735,4,"{{-0.9818058460300946,-11.806862931584517,-10.408405761837653,-1.0922941320047221}}",{11.504479901386699},{1},"{16399,16440,16478,16507}"
3549109824785540005,-1690664470,15,"{{-3.356035252208902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-4.727387818712341,0,-3.7288684642681638,-0.5674274313371713,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-12.367328027087364,-1.0174010043147557,-1.3862943611198906,-0.20444753907275423}}",{8.971321471503682},{1},"{16430,16413,16399,16418,16435,16440,16457,16464,16478,16502,16507}"
-2924466581088026648,-1753346581,6,"{{-0.02896891733432391,-1.1683356977191754,-3.249143589901036,-4.727387818712341,-14.743062444355063,-4.727387818712341}}",{8.72453251118548},{1},"{16435,16471,16507}"
2399599952233934428,-2018376662,8,"{{-4.727387818712341,-4.727387818712341,-15.242824734036668,-3.351265039837249,-9.219334027267664,-10.832793221487778,-9.860952782529203,-11.806862931584517},{-4.727387818712341,-4.727387818712341,-15.242824734036668,-3.387491713864136,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517}}","{7.293697720601438,7.293697720601438}","{1,1}","{16399,16418,16435,16440,16457,16471,16478,16488,16507}"
316739818532851506,-1230971347,1,{{-14.959841313840421}},{0},{1},{16406}
-3475685009172437784,702378938,2,"{{-13.038035668880262,-3.2322152763048084}}",{0},{1},{16471}
-1573023350148659030,1127425896,3,"{{-1.779050321424198,-1.1229844399351694,-13.29046624019876}}",{1.5597377496002185},{1},{16457}
-1723239386245354632,519884222,8,"{{-1.3862943611198906,-0.7196417322400421,-12.367328027087364,-0.11133387618242173,-1.3862943611198906,-1.3862943611198906,-1.381701778177125,-1.3862943611198906}}",{6.79794041297493},{1},"{16430,16413,16418,16425,16457,16478}"
-5949668645089970217,1101990021,11,"{{-1.3862943611198906,-0.6221918119769354,-12.367328027087364,-0.9093813229874713,-4.727387818712341,-0.02774688348990703,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-4.727387818712341,-1.77923003228001}}",{10.145884560772224},{1},"{16418,16425,16435,16440,16457,16471,16478,16507}"
-1723239386245354632,348278188,5,"{{-1.3862943611198906,-0.716729743982762,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{8.646641258603124},{1},"{16430,16413,16425,16457,16483}"
